public_assembly_id	assembly_file_public	basalt_assembly_index	assembly_class	assembler	source_manifest	source_set	read_entry_number	read_role	public_sample_id	public_read_file	read_file_md5	ena_study	instrument_model	library_name	library_layout	library_strategy	read_platform	source_project	notes
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	DMD_0_AM1_210513	DMD_0_AM1_210513.fastq.gz	c54c85c9971028b6f79bf60b3f4a8039	PRJEB115259	PromethION	DMD_0_AM1_210513_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	DMD_0_AM1	DMD_0_AM1_MN_BC05.fastq.gz	83beab89e6609da2c88b76e611afdffd	PRJEB115259	MinION	DMD_0_AM1_MN_BC05_ONT_WGS	SINGLE	WGS	long_read	ENA_PRJEB115259_long_read	
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	long_read	DMD_0_AM1	DMD_0_AM1_Zymo_HMW_BC01.fastq.gz	24a52db438f92f52c6afdb7fa286f5c9	PRJEB115259	MinION	DMD_0_AM1_Zymo_HMW_BC01_ONT_WGS	SINGLE	WGS	long_read	ENA_PRJEB115259_long_read	
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_0_AM1_201015	DMD_0_AM1_201015_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201015_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_0_AM1_201105	DMD_0_AM1_201105_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201105_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_0_AM1_201107	DMD_0_AM1_201107_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201107_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_0_AM1_201122	DMD_0_AM1_201122_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201122_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R1	DMD_0_AM1_201129	DMD_0_AM1_201129_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201129_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R1	DMD_0_AM1_210513	DMD_0_AM1_210513_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_210513_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R1	DMD_0_AM1_211227	DMD_0_AM1_211227_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_211227_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R1	DMD_0_AM1_220101	DMD_0_AM1_220101_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_220101_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R1	DMD_0_AM1_220117	DMD_0_AM1_220117_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_220117_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R1	DMD_0_AM1_220204	DMD_0_AM1_220204_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_220204_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R1	DMD_0_AM1_230210	DMD_0_AM1_230210_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_230210_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	15	short_read_R2	DMD_0_AM1_201015	DMD_0_AM1_201015_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201015_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	16	short_read_R2	DMD_0_AM1_201105	DMD_0_AM1_201105_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201105_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	17	short_read_R2	DMD_0_AM1_201107	DMD_0_AM1_201107_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201107_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	18	short_read_R2	DMD_0_AM1_201122	DMD_0_AM1_201122_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201122_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	19	short_read_R2	DMD_0_AM1_201129	DMD_0_AM1_201129_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_201129_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	20	short_read_R2	DMD_0_AM1_210513	DMD_0_AM1_210513_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_210513_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	21	short_read_R2	DMD_0_AM1_211227	DMD_0_AM1_211227_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_211227_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	22	short_read_R2	DMD_0_AM1_220101	DMD_0_AM1_220101_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_220101_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	23	short_read_R2	DMD_0_AM1_220117	DMD_0_AM1_220117_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_220117_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	24	short_read_R2	DMD_0_AM1_220204	DMD_0_AM1_220204_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_220204_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM036	DOGMAG_ASM036.fasta	47	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	25	short_read_R2	DMD_0_AM1_230210	DMD_0_AM1_230210_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_0_AM1_230210_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	LPL_P_PF2_230603	LPL_P_PF2_230603.fastq.gz	6d68f1d6df6987ed73407209d266507a	PRJEB115259	PromethION	LPL_P_PF2_230603_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	LPL_P_PF2_230826	LPL_P_PF2_230826.fastq.gz	ddbd83413a0f3696bc45152bff8d3622	PRJEB115259	PromethION	LPL_P_PF2_230826_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_D_PF2_230220	DMD_D_PF2_230220_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230220_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_D_PF2_230225	DMD_D_PF2_230225_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_D_PF2_230311	DMD_D_PF2_230311_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_D_PF2_230330	DMD_D_PF2_230330_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230330_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_D_PF2_230407	DMD_D_PF2_230407_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230407_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R2	DMD_D_PF2_230220	DMD_D_PF2_230220_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230220_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R2	DMD_D_PF2_230225	DMD_D_PF2_230225_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R2	DMD_D_PF2_230311	DMD_D_PF2_230311_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R2	DMD_D_PF2_230330	DMD_D_PF2_230330_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230330_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM037	DOGMAG_ASM037.fasta	48	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R2	DMD_D_PF2_230407	DMD_D_PF2_230407_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF2_230407_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	PP_K_PF1_230724	PP_K_PF1_230724.fastq.gz	107e7e6aa5d1a8f982bf56d7e3ced58c	PRJEB115259	PromethION	PP_K_PF1_230724_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	PP_K_PF1_230904	PP_K_PF1_230904.fastq.gz	554896630a1849f06823d7ee9970cdd5	PRJEB115259	PromethION	PP_K_PF1_230904_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_D_PF3_230222	DMD_D_PF3_230222_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230222_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_D_PF3_230226	DMD_D_PF3_230226_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_D_PF3_230311	DMD_D_PF3_230311_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_D_PF3_230320	DMD_D_PF3_230320_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230320_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_D_PF3_230330	DMD_D_PF3_230330_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230330_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R1	DMD_D_PF3_230407	DMD_D_PF3_230407_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230407_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R2	DMD_D_PF3_230222	DMD_D_PF3_230222_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230222_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R2	DMD_D_PF3_230226	DMD_D_PF3_230226_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R2	DMD_D_PF3_230311	DMD_D_PF3_230311_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R2	DMD_D_PF3_230320	DMD_D_PF3_230320_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230320_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R2	DMD_D_PF3_230330	DMD_D_PF3_230330_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230330_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM038	DOGMAG_ASM038.fasta	49	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R2	DMD_D_PF3_230407	DMD_D_PF3_230407_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PF3_230407_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	DMD_0_AF1	DMD_0_AF1_MN_BC06.fastq.gz	42445547c1719fbb9ee89001feece462	PRJEB115259	MinION	DMD_0_AF1_MN_BC06_ONT_WGS	SINGLE	WGS	long_read	ENA_PRJEB115259_long_read	
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	DMD_0_AF1	DMD_0_AF1_Zymo_HMW_BC02.fastq.gz	3bbcdd82c96d26f7f6f2a72b7da400cb	PRJEB115259	MinION	DMD_0_AF1_Zymo_HMW_BC02_ONT_WGS	SINGLE	WGS	long_read	ENA_PRJEB115259_long_read	
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_0_AF1_201015	DMD_0_AF1_201015_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201015_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_0_AF1_201103	DMD_0_AF1_201103_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201103_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_0_AF1_201105	DMD_0_AF1_201105_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201105_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_0_AF1_201107	DMD_0_AF1_201107_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201107_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_0_AF1_201122	DMD_0_AF1_201122_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201122_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R1	DMD_0_AF1_201129	DMD_0_AF1_201129_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_201129_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM039	DOGMAG_ASM039.fasta	50	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R1	DMD_0_AF1_210508	DMD_0_AF1_210508_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_0_AF1_210508_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
